Date,Price_Gazprom,Price_Sberbank,Price_Aeroflot,Price_Lukoil,Price_Rosneft
2018-11-12,150.89,196.82,96.9,5129,463.5
2018-11-13,148.83,196.56,97.4,4959.5,443.6
2018-11-14,151.85,199.2,103.3,4856.5,427.15
2018-11-15,154.14,200.15,102.74,4854,424.25
2018-11-16,153.16,199.26,101.2,4824,420.85
2018-11-17,153.16,199.26,101.2,4824,420.85
2018-11-18,153.16,199.26,101.2,4824,420.85
2018-11-19,154.1,197.99,98.72,4845.5,424.1
2018-11-20,151.51,194.21,102.2,4809.5,413.55
2018-11-21,152.4,197.5,108.8,4800,411.85
2018-11-22,153.91,199.4,109.9,4813.5,411.1
2018-11-23,151.79,197.3,113.74,4670,405.2
2018-11-24,151.79,197.3,113.74,4670,405.2
2018-11-25,151.79,197.3,113.74,4670,405.2
2018-11-26,149.53,188.5,110.9,4623,407
2018-11-27,153.8,191.03,113.28,4689,419.8
2018-11-28,165.58,190.2,113.6,4717.5,421.45
2018-11-29,164.99,195.76,113.14,4766,417
2018-11-30,161.29,194,114.4,4896,423.1
2018-12-01,161.29,194,114.4,4896,423.1
2018-12-02,161.29,194,114.4,4896,423.1
2018-12-03,165.4,200.3,111.84,5098.5,434
2018-12-04,164.2,199,106.7,5209,439
2018-12-05,164.57,196,107.8,5260,439
2018-12-06,160.62,192.19,106.44,5162.5,430
2018-12-07,163,195.01,103.7,5266.5,439
2018-12-08,163,195.01,103.7,5266.5,439
2018-12-09,163,195.01,103.7,5266.5,439
2018-12-10,161,191.8,101.02,5173.5,428.5
2018-12-11,158.6,192.57,102.72,5267,425.55
2018-12-12,155.79,190.45,101.8,5102,422
2018-12-13,156.49,189.17,102,5131.5,415.75
2018-12-14,155.4,184.93,102.1,5100,418
2018-12-15,155.4,184.93,102.1,5100,418
2018-12-16,155.4,184.93,102.1,5100,418
2018-12-17,153.53,182.3,101.04,5100,416
2018-12-18,151.89,186.6,101.6,4925,412.15
2018-12-19,152.98,188.85,102,4910,418.2
2018-12-20,152.27,189.3,102.02,4808.5,415.6
2018-12-21,151.12,186.79,102.2,4930,415
2018-12-22,151.12,186.79,102.2,4930,415
2018-12-23,151.12,186.79,102.2,4930,415
2018-12-24,149.73,184.3,102.1,4909,414
2018-12-25,147.01,183.3,100.8,4810,409
2018-12-26,148.41,183.4,101.02,4829.5,414.5
2018-12-27,150.68,185,100.5,4884,420.5
2018-12-28,153,186.5,101,4955.5,425.95
2018-12-29,153.5,186.3,101.18,4997,432.5
2018-12-30,153.5,186.3,101.18,4997,432.5
2018-12-31,153.5,186.3,101.18,4997,432.5
2019-01-01,153.5,186.3,101.18,4997,432.5
2019-01-02,153.5,186.3,101.18,4997,432.5
2019-01-03,156.28,186.99,101.5,5007,425.85
2019-01-04,159.15,190.99,101.1,5074.5,430.4
2019-01-05,159.15,190.99,101.1,5074.5,430.4
2019-01-06,159.15,190.99,101.1,5074.5,430.4
2019-01-07,159.15,190.99,101.1,5074.5,430.4
2019-01-08,158.26,191.24,101.1,5039,423.6
2019-01-09,160.24,197,102.06,5060,427.7
2019-01-10,160.2,196.75,105.14,5152,432.1
2019-01-11,161,196.8,104.66,5200,434.6
2019-01-12,161,196.8,104.66,5200,434.6
2019-01-13,161,196.8,104.66,5200,434.6
2019-01-14,160.48,196.8,106.22,5200,427.9
2019-01-15,158.15,198,106.98,5195,424.35
2019-01-16,156.9,201.26,108.4,5129,421
2019-01-17,157.1,203.32,109.06,5184.5,415.9
2019-01-18,159.2,208.44,107,5193.5,419.7
2019-01-19,159.2,208.44,107,5193.5,419.7
2019-01-20,159.2,208.44,107,5193.5,419.7
2019-01-21,158.3,207.17,105.8,5200,422.3
2019-01-22,158.5,207.95,105.24,5186,416.9
2019-01-23,159.9,210.4,105.4,5205.5,419.9
2019-01-24,160.9,212.2,105.38,5196.5,408.5
2019-01-25,162.82,212,105.7,5215,414
2019-01-26,162.82,212,105.7,5215,414
2019-01-27,162.82,212,105.7,5215,414
2019-01-28,160.56,209.7,105.8,5165,411.2
2019-01-29,162.95,213.61,106.1,5196.5,412.9
2019-01-30,165.4,213.14,108.6,5227,415.8
2019-01-31,162.82,217.9,107.92,5272.5,411.25
2019-02-01,163.33,216.29,105.22,5319.5,411.95
2019-02-02,163.33,216.29,105.22,5319.5,411.95
2019-02-03,163.33,216.29,105.22,5319.5,411.95
2019-02-04,163.2,215.5,102.44,5350,411
2019-02-05,164.25,217.85,102.26,5435,428.5
2019-02-06,163.21,216.59,102,5461,421.55
2019-02-07,160.39,211.01,101.62,5385,411.55
2019-02-08,159.8,210.43,101.9,5386,411.6
2019-02-09,159.8,210.43,101.9,5386,411.6
2019-02-10,159.8,210.43,101.9,5386,411.6
2019-02-11,161.29,214,101.78,5419.5,410.5
2019-02-12,163.68,219.1,102.7,5439,414.5
2019-02-13,159.27,213.9,100.14,5351,401.6
2019-02-14,155.15,204.43,101.36,5360.5,394.85
2019-02-15,159.04,208,101.62,5426,403.5
2019-02-16,159.04,208,101.62,5426,403.5
2019-02-17,159.04,208,101.62,5426,403.5
2019-02-18,156.43,204.19,100.74,5483.5,405
2019-02-19,154.03,202.08,100,5443.5,402.95
2019-02-20,154.43,206.89,100.04,5445,402.9
2019-02-21,153.5,203.41,100,5447.5,396.45
2019-02-22,154.64,205.25,100.12,5527,401.5
2019-02-23,154.64,205.25,100.12,5527,401.5
2019-02-24,154.64,205.25,100.12,5527,401.5
2019-02-25,154.6,205.86,100.04,5533,396.5
2019-02-26,155.36,205.8,98.98,5551,399
2019-02-27,156.4,205.4,97.7,5580,400.4
2019-02-28,158.99,207.8,97.1,5501,398.8
2019-03-01,156.71,206.54,96.76,5500.5,398.25
2019-03-02,156.71,206.54,96.76,5500.5,398.25
2019-03-03,156.71,206.54,96.76,5500.5,398.25
2019-03-04,154.4,205.5,98.36,5546.5,398.05
2019-03-05,153.2,202.92,96.26,5622.5,395.9
2019-03-06,154.2,205,98.12,5713,402.3
2019-03-07,151.9,203.95,99.68,5677,402
2019-03-08,151.9,203.95,99.68,5677,402
2019-03-09,151.9,203.95,99.68,5677,402
2019-03-10,151.9,203.95,99.68,5677,402
2019-03-11,151.6,205.25,102.1,5561,399.75
2019-03-12,151.64,205.1,100.22,5576,397.5
2019-03-13,153.3,206,100.5,5609,400
2019-03-14,152.68,203.66,99.66,5608,398.3
2019-03-15,154.56,203.55,100.08,5662.5,401.25
2019-03-16,154.56,203.55,100.08,5662.5,401.25
2019-03-17,154.56,203.55,100.08,5662.5,401.25
2019-03-18,155.84,205.9,99.92,5610,399
2019-03-19,155.5,207.7,99.46,5682.5,399
2019-03-20,156.09,209.8,98.22,5770,408.5
2019-03-21,155.33,210.61,97.3,5759,409.5
2019-03-22,152.29,207.7,97.66,5793.5,408.4
2019-03-23,152.29,207.7,97.66,5793.5,408.4
2019-03-24,152.29,207.7,97.66,5793.5,408.4
2019-03-25,152.29,214,97,5740,404.25
2019-03-26,151.12,218,97.02,5809,405.2
2019-03-27,149.49,214.1,96.1,5850,404.35
2019-03-28,149.98,215.07,96.7,5880,407.5
2019-03-29,149.61,214.42,96.3,5894,412
2019-03-30,149.61,214.42,96.3,5894,412
2019-03-31,149.61,214.42,96.3,5894,412
2019-04-01,154.53,217.7,97.78,5909,419.7
2019-04-02,155,218.23,98.36,5958,418
2019-04-03,156.99,219.05,98.5,5926,417.95
2019-04-04,158.89,221.8,98.36,5865,422.45
2019-04-05,158.6,227.5,99.54,5822,421.5
2019-04-06,158.6,227.5,99.54,5822,421.5
2019-04-07,158.6,227.5,99.54,5822,421.5
2019-04-08,160.5,232.3,98.58,5826,420.9
2019-04-09,162.7,238,97.24,5736,415.9
2019-04-10,162.88,243.68,97.32,5692,425.5
2019-04-11,158.04,238.86,98.4,5630,431
2019-04-12,159.12,239.5,98.22,5600,432.5
2019-04-13,159.12,239.5,98.22,5600,432.5
2019-04-14,159.12,239.5,98.22,5600,432.5
2019-04-15,158.33,237.8,98.72,5590,428.9
2019-04-16,162.24,233.24,99.12,5609.5,435.15
2019-04-17,164,234.3,98.62,5584,436.5
2019-04-18,161.79,232.79,98,5610,435.65
2019-04-19,162.57,232.6,97.6,5602,432
2019-04-20,162.57,232.6,97.6,5602,432
2019-04-21,162.57,232.6,97.6,5602,432
2019-04-22,163.5,235.41,97.6,5690,439.6
2019-04-23,162.42,235.67,96.8,5780,441
2019-04-24,160.57,236,96.32,5760,441.3
2019-04-25,159.31,227.8,96.34,5648.5,436
2019-04-26,161,223.18,97.12,5588,434.45
2019-04-27,161,223.18,97.12,5588,434.45
2019-04-28,161,223.18,97.12,5588,434.45
2019-04-29,163.93,228.8,96.98,5552,433.7
2019-04-30,163.95,225.17,96.32,5511,428.8
2019-05-01,163.95,225.17,96.32,5511,428.8
2019-05-02,165.71,229.1,96.86,5551,423.25
2019-05-03,166.31,232.52,96.7,5453,423.55
2019-05-04,166.31,232.52,96.7,5453,423.55
2019-05-05,166.31,232.52,96.7,5453,423.55
2019-05-06,165.45,232.8,94.94,5478,425
2019-05-07,164.21,231.49,94.5,5405.5,422
2019-05-08,163.57,230,94.24,5331,420.4
2019-05-09,163.57,230,94.24,5331,420.4
2019-05-10,163.61,227,92.9,5290,413.75
2019-05-11,163.61,227,92.9,5290,413.75
2019-05-12,163.61,227,92.9,5290,413.75
2019-05-13,163,224.22,91.28,5350,417.2
2019-05-14,189.67,227.88,91.6,5188.5,420.95
2019-05-15,195.61,228.69,90.08,5000,413.7
2019-05-16,202.7,228.19,91.68,5200,412
2019-05-17,198.89,226.94,91.96,5260,413
2019-05-18,198.89,226.94,91.96,5260,413
2019-05-19,198.89,226.94,91.96,5260,413
2019-05-20,200.8,226,91.08,5172.5,408.2
2019-05-21,207.8,232.71,90.76,5300,415.95
2019-05-22,208.1,235.86,91,5317.5,414
2019-05-23,208.86,229.3,90.74,5275,417.05
2019-05-24,204.5,234.45,91,5240,423
2019-05-25,204.5,234.45,91,5240,423
2019-05-26,204.5,234.45,91,5240,423
2019-05-27,206.2,236,91.2,5220,425.4
2019-05-28,203.13,233.19,90.68,5100,431.8
2019-05-29,207.14,233.4,91.12,5240,437
2019-05-30,213.1,232.75,90.42,5230,439
2019-05-31,215.1,233.24,93.8,5268.5,433
2019-06-01,215.1,233.24,93.8,5268.5,433
2019-06-02,215.1,233.24,93.8,5268.5,433
2019-06-03,235.51,239.95,96.8,5254.5,438.9
2019-06-04,230.16,236,96.34,5170,435
2019-06-05,230.01,239,96.1,5103,426.2
2019-06-06,231.45,244.89,96.02,5156.5,422.9
2019-06-07,230.5,248.28,95.86,5133,419.55
2019-06-08,230.5,248.28,95.86,5133,419.55
2019-06-09,230.5,248.28,95.86,5133,419.55
2019-06-10,232.1,249,95.4,5181,422
2019-06-11,234.86,235.89,95.6,5237,422.9
2019-06-12,234.86,235.89,95.6,5237,422.9
2019-06-13,234.44,240.49,98.18,5210.5,422
2019-06-14,231.51,238.8,97.66,5178.5,408
2019-06-15,231.51,238.8,97.66,5178.5,408
2019-06-16,231.51,238.8,97.66,5178.5,408
2019-06-17,229.81,237.8,100.38,5190,408.1
2019-06-18,232.13,241.8,99.3,5230,411.7
2019-06-19,232.46,240.4,99.26,5245,409.25
2019-06-20,232.52,244.1,98.9,5320,419.75
2019-06-21,229.09,238.02,100.04,5338,419.1
2019-06-22,229.09,238.02,100.04,5338,419.1
2019-06-23,229.09,238.02,100.04,5338,419.1
2019-06-24,232.38,239.09,100.24,5270,416.45
2019-06-25,232.09,236.7,101.3,5309.5,412.15
2019-06-26,233.1,240.59,101.52,5358.5,415.9
2019-06-27,232.6,240.5,102.32,5380,415.1
2019-06-28,232.83,238.55,101.76,5305,414.5
2019-06-29,232.83,238.55,101.76,5305,414.5
2019-06-30,232.83,238.55,101.76,5305,414.5
2019-07-01,245.5,242.98,101.46,5378.5,417.8
2019-07-02,246.65,241.2,100.9,5372,417
2019-07-03,251.6,241.51,104.6,5345.5,420
2019-07-04,255.35,242.82,110.6,5464.5,422.55
2019-07-05,250.89,242.83,110,5460,418.65
2019-07-06,250.89,242.83,110,5460,418.65
2019-07-07,250.89,242.83,110,5460,418.65
2019-07-08,248.51,243.3,108.5,5357.5,419.25
2019-07-09,250.17,242.74,106.94,5374,420.95
2019-07-10,250.21,243.76,108.62,5365,423.25
2019-07-11,247.2,241.3,107.82,5270,418.4
2019-07-12,245.5,237.02,109.08,5263,419.25
2019-07-13,245.5,237.02,109.08,5263,419.25
2019-07-14,245.5,237.02,109.08,5263,419.25
2019-07-15,240.3,235.27,108.5,5178.5,418.4
2019-07-16,238.01,234.75,107.7,5190.5,420.4
2019-07-17,220.19,234.63,108.2,5206,421.1
2019-07-18,218.3,234.78,107.54,5166,417
2019-07-19,216,232.85,108.02,5200.5,420.45
2019-07-20,216,232.85,108.02,5200.5,420.45
2019-07-21,216,232.85,108.02,5200.5,420.45
2019-07-22,217.12,230.35,108.2,5165.5,420.45
2019-07-23,217.39,232.48,108.1,5202.5,428
2019-07-24,212,230.65,106.78,5134.5,427.6
2019-07-25,219,232.9,107.5,5096.5,428.95
2019-07-26,234.23,230.55,107.58,5075,423.5
2019-07-27,234.23,230.55,107.58,5075,423.5
2019-07-28,234.23,230.55,107.58,5075,423.5
2019-07-29,236.73,232.8,107.3,5094.5,421.9
2019-07-30,237.1,236,106.72,5105,420.45
2019-07-31,236.9,233.49,106.94,5226.5,421.95
2019-08-01,234.28,229.5,107.7,5220.5,419.4
2019-08-02,227.91,220.81,106.62,5130,411.75
2019-08-03,227.91,220.81,106.62,5130,411.75
2019-08-04,227.91,220.81,106.62,5130,411.75
2019-08-05,223.61,222.24,103.5,5139,406.3
2019-08-06,226.76,226.01,104.7,5234.5,412
2019-08-07,227.67,222.25,105.28,5210,406.55
2019-08-08,231.21,223.93,108.88,5268,406.6
2019-08-09,229.96,220.67,108.8,5287,404.6
2019-08-10,229.96,220.67,108.8,5287,404.6
2019-08-11,229.96,220.67,108.8,5287,404.6
2019-08-12,230.24,222.3,110.5,5320,402.4
2019-08-13,229.87,223.18,110.36,5276,405.3
2019-08-14,227.1,217.11,110.86,5106.5,400.15
2019-08-15,227.15,214.59,112.3,5023.5,404.25
2019-08-16,224.71,215.05,110.4,5000,404.75
2019-08-17,224.71,215.05,110.4,5000,404.75
2019-08-18,224.71,215.05,110.4,5000,404.75
2019-08-19,226.8,217.4,109.4,5240,404
2019-08-20,231.54,216,109.24,5326.5,407.9
2019-08-21,231.22,218.62,111.3,5278,410.4
2019-08-22,232.06,219.5,110,5275,406
2019-08-23,229.35,219.5,108.56,5183.5,405.6
2019-08-24,229.35,219.5,108.56,5183.5,405.6
2019-08-25,229.35,219.5,108.56,5183.5,405.6
2019-08-26,228.9,218.5,109.38,5115,405.7
2019-08-27,227,217.89,109.02,5086.5,406.5
2019-08-28,228.48,218.3,109.4,5195,404.8
2019-08-29,233.2,221.5,109,5356,406.25
2019-08-30,232.15,224.2,109.74,5379.5,406.95
2019-08-31,232.15,224.2,109.74,5379.5,406.95
2019-09-01,232.15,224.2,109.74,5379.5,406.95
2019-09-02,233.67,226.68,107.84,5475,412
2019-09-03,231.02,224,106.52,5419,410.4
2019-09-04,233.71,227.1,106.22,5450,414.65
2019-09-05,236.18,230.79,105.86,5524.5,418.3
2019-09-06,234.49,229.02,104.48,5526.5,422.9
2019-09-07,234.49,229.02,104.48,5526.5,422.9
2019-09-08,234.49,229.02,104.48,5526.5,422.9
2019-09-09,234.85,229,106.38,5500,423.9
2019-09-10,233,233.3,105.7,5476,418
2019-09-11,235.07,234.72,106.5,5540,416.1
2019-09-12,232.88,234.57,106.36,5429.5,412.05
2019-09-13,232.5,233,106.46,5377.5,410.05
2019-09-14,232.5,233,106.46,5377.5,410.05
2019-09-15,232.5,233,106.46,5377.5,410.05
2019-09-16,234.88,235.32,102.06,5559,429.7
2019-09-17,233.58,235.89,102.6,5472.5,428.1
2019-09-18,233.46,235.3,102.5,5467,426
2019-09-19,230.52,234.98,101.9,5391,427
2019-09-20,230.41,232,102.64,5489,428.3
2019-09-21,230.41,232,102.64,5489,428.3
2019-09-22,230.41,232,102.64,5489,428.3
2019-09-23,230.36,229.7,102.36,5420,428.75
2019-09-24,227.7,227.5,101.7,5337.5,425.5
2019-09-25,228.43,228.09,102,5343.5,424.5
2019-09-26,231.97,229.09,102.98,5387.5,422.55
2019-09-27,229.01,228.05,103.4,5405,422.5
2019-09-28,229.01,228.05,103.4,5405,422.5
2019-09-29,229.01,228.05,103.4,5405,422.5
2019-09-30,225.9,227.71,103.18,5387.5,419.3
2019-10-01,226.49,226.49,103.5,5530,420.65
2019-10-02,223.6,223.5,102.6,5410,417.55
2019-10-03,223.1,224.08,100.34,5362.5,413.1
2019-10-04,221.66,222.76,99.3,5335,415
2019-10-05,221.66,222.76,99.3,5335,415
2019-10-06,221.66,222.76,99.3,5335,415
2019-10-07,226.36,227.55,99.26,5367,418.5
2019-10-08,223.2,226.03,99.5,5320,419.5
2019-10-09,223.18,227.7,100.02,5304,421.15
2019-10-10,224.5,228.5,101.26,5318.5,409
2019-10-11,227.37,230.31,100.18,5425,411.65
2019-10-12,227.37,230.31,100.18,5425,411.65
2019-10-13,227.37,230.31,100.18,5425,411.65
2019-10-14,226,228.4,102.8,5450,413.4
2019-10-15,226,229.4,103.2,5601.5,411.65
2019-10-16,227.7,231,104.34,5710,414.95
2019-10-17,228,233.5,105.88,5715,417.65
2019-10-18,228,235.55,104.8,5720,415
2019-10-19,228,235.55,104.8,5720,415
2019-10-20,228,235.55,104.8,5720,415
2019-10-21,228.54,234.94,104.8,5768,413.75
2019-10-22,235.36,239.77,103.5,5860.5,417.4
2019-10-23,236.2,239.57,103.5,5976,420
2019-10-24,243.94,242.78,103,6150,420.5
2019-10-25,246.71,240,102.8,6117.5,421.35
2019-10-26,246.71,240,102.8,6117.5,421.35
2019-10-27,246.71,240,102.8,6117.5,421.35
2019-10-28,244.4,237.03,103,5916,421.4
2019-10-29,253.1,240.11,104.5,5820,429.2
2019-10-30,261.6,239.51,105.8,5850,432.65
2019-10-31,260,234.89,106.9,5919.5,426
2019-11-01,263.79,236.4,105.26,6021,434.4
2019-11-02,263.79,236.4,105.26,6021,434.4
2019-11-03,263.79,236.4,105.26,6021,434.4
2019-11-04,263.79,236.4,105.26,6021,434.4
2019-11-05,263,238.53,106.04,6008,451.4
2019-11-06,266.98,239.02,106.22,6140,454.5
2019-11-07,270.74,242.5,106.34,6133.5,463.5
2019-11-08,266,240.17,106.16,6040,454.25
2019-11-09,266,240.17,106.16,6040,454.25
2019-11-10,266,240.17,106.16,6040,454.25
2019-11-11,260.4,241.5,104.58,6048,453
2019-11-12,257.25,239.87,104.34,6033,461.05
2019-11-13,251.8,237.21,104,6050,459.5
2019-11-14,248.34,237.5,105.28,6084.5,457.3
2019-11-15,248.01,240,105.4,6161,458
2019-11-16,248.01,240,105.4,6161,458
2019-11-17,248.01,240,105.4,6161,458
2019-11-18,246.15,237.45,106.8,6077,451
2019-11-19,248.01,239.25,106.1,6090,452.55
2019-11-20,248,237.78,104.2,6084.5,450.35
2019-11-21,254.35,237.15,104.46,6087.5,452.85
2019-11-22,251.99,238.13,104.66,6120,453
2019-11-23,251.99,238.13,104.66,6120,453
2019-11-24,251.99,238.13,104.66,6120,453
2019-11-25,255.2,237.98,105.5,6103,455
2019-11-26,254,235,105.28,6060,453
2019-11-27,253.89,234.22,105.42,6065,445.9
2019-11-28,254,235.2,104.56,6120,445.5
2019-11-29,257.54,233.98,102.84,6137.5,441
2019-11-30,257.54,233.98,102.84,6137.5,441
2019-12-01,257.54,233.98,102.84,6137.5,441
2019-12-02,254.05,233.77,102.24,6159.5,435.45
2019-12-03,247.93,230.66,100.7,6040,433
2019-12-04,248.93,231.59,101.2,6073,442.15
2019-12-05,246.36,231.71,102.18,6121.5,438.4
2019-12-06,247.83,235.14,102.2,6220,446
2019-12-07,247.83,235.14,102.2,6220,446
2019-12-08,247.83,235.14,102.2,6220,446
2019-12-09,248.7,237.04,103.08,6182,449
2019-12-10,246.9,237.91,102.02,6095,448.85
2019-12-11,247.34,240.32,103.94,6110,451.7
2019-12-12,250.48,241.05,105.1,6136,452.8
2019-12-13,249.5,241.21,104.98,6168,451.1
2019-12-14,249.5,241.21,104.98,6168,451.1
2019-12-15,249.5,241.21,104.98,6168,451.1
2019-12-16,250.78,241.45,105.1,6190,448.45
2019-12-17,252.05,241.6,105.76,6226,454.05
2019-12-18,251.29,246.2,105,6250.5,454.45
2019-12-19,251.4,244,104.48,6079,451.75
2019-12-20,255.5,244.71,103.7,6079.5,451.75
2019-12-21,255.5,244.71,103.7,6079.5,451.75
2019-12-22,255.5,244.71,103.7,6079.5,451.75
2019-12-23,255,248.8,104.08,6082,451
2019-12-24,254.87,248.67,103.08,6080.5,451.4
2019-12-25,253.25,248.04,103.34,6081,454
2019-12-26,254.1,248.24,103.94,6085,452.5
2019-12-27,257.11,252.06,103.78,6150,453.5
2019-12-28,257.11,252.06,103.78,6150,453.5
2019-12-29,257.11,252.06,103.78,6150,453.5
2019-12-30,256.4,254.75,103.5,6169,449.7
2019-12-31,256.4,254.75,103.5,6169,449.7
2020-01-01,256.4,254.75,103.5,6169,449.7
2020-01-02,256.4,254.75,103.5,6169,449.7
2020-01-03,259,255,103.34,6294,456.9
2020-01-04,259,255,103.34,6294,456.9
2020-01-05,259,255,103.34,6294,456.9
2020-01-06,256.55,253.9,103.52,6382,455.6
2020-01-07,256.55,253.9,103.52,6382,455.6
2020-01-08,255.79,259.15,102.88,6496.5,452
2020-01-09,254.07,257.99,104.5,6430,460.2
2020-01-10,251.9,258.19,105.04,6490,473.5
2020-01-11,251.9,258.19,105.04,6490,473.5
2020-01-12,251.9,258.19,105.04,6490,473.5
2020-01-13,251.5,262.4,105.3,6530,481.15
2020-01-14,250,259.05,108.5,6520.5,475.5
2020-01-15,251.3,256.31,110.7,6552.5,474.5
2020-01-16,254.26,257.51,109.86,6590,480.95
2020-01-17,255.39,262.5,110.74,6685,485.15
2020-01-18,255.39,262.5,110.74,6685,485.15
2020-01-19,255.39,262.5,110.74,6685,485.15
2020-01-20,253.5,266.28,115,6717,484.85
2020-01-21,252.99,268.06,113.9,6708.5,486.15
2020-01-22,248.1,266.54,114.58,6655.5,478.15
2020-01-23,239.3,263.73,115.5,6590,473.1
2020-01-24,237.95,265.49,114.82,6620,474
2020-01-25,237.95,265.49,114.82,6620,474
2020-01-26,237.95,265.49,114.82,6620,474
2020-01-27,230.96,255.32,110.7,6545,468.3
2020-01-28,235,257.7,108.8,6650,477.7
2020-01-29,232,259.94,108,6633,481.7
2020-01-30,231.53,257.31,107.8,6443.5,481.2
2020-01-31,226.7,252.2,107.4,6550.5,480.5
2020-02-01,226.7,252.2,107.4,6550.5,480.5
2020-02-02,226.7,252.2,107.4,6550.5,480.5
2020-02-03,227.64,253.99,109.3,6594.5,479.95
2020-02-04,230.5,255.4,111.94,6500,480
2020-02-05,232.56,255.2,117.46,6550.5,477
2020-02-06,231.38,252.11,118.98,6506.5,475.6
2020-02-07,229.11,254.3,119.62,6450.5,463.6
2020-02-08,229.11,254.3,119.62,6450.5,463.6
2020-02-09,229.11,254.3,119.62,6450.5,463.6
2020-02-10,225.2,252.26,118.3,6410,450
2020-02-11,233.9,254.5,117.38,6397.5,454.3
2020-02-12,238.03,254.5,119.52,6466,465.8
2020-02-13,233.55,253.89,119.5,6470.5,463
2020-02-14,232.5,251.75,119.4,6451,460.5
2020-02-15,232.5,251.75,119.4,6451,460.5
2020-02-16,232.5,251.75,119.4,6451,460.5
2020-02-17,233.75,251.36,120.3,6463,464.7
2020-02-18,230.5,249.2,117.7,6378.5,452.2
2020-02-19,231.9,249.7,117.4,6509,465.65
2020-02-20,234.6,250.15,115.96,6543.5,470.4
2020-02-21,232,250.8,115.86,6450,461.75
2020-02-22,232,250.8,115.86,6450,461.75
2020-02-23,232,250.8,115.86,6450,461.75
2020-02-24,232,250.8,115.86,6450,461.75
2020-02-25,224.68,245.19,109.8,6165,443.85
2020-02-26,224.76,250.8,108.22,6256.5,443.7
2020-02-27,217.5,242.88,100.24,6000,422.05
2020-02-28,202.65,233.36,92.94,5699.5,403.4
2020-02-29,202.65,233.36,92.94,5699.5,403.4
2020-03-01,202.65,233.36,92.94,5699.5,403.4
2020-03-02,198.78,228.17,93.18,5550,394.5
2020-03-03,201.48,236.63,93.84,5782,406
2020-03-04,200,235.27,92.6,5908.5,415.95
2020-03-05,198,232.33,89.54,5862.5,410.6
2020-03-06,188.27,219.99,85.08,5592,392.95
2020-03-07,188.27,219.99,85.08,5592,392.95
2020-03-08,188.27,219.99,85.08,5592,392.95
2020-03-09,188.27,219.99,85.08,5592,392.95
2020-03-10,171,201.2,80.2,4549,326.5
2020-03-11,172.03,194.53,77.82,4908,314.05
2020-03-12,163.73,175.91,71.08,4511.5,277.5
2020-03-13,166.1,198.6,73.96,4414,266.25
2020-03-14,166.1,198.6,73.96,4414,266.25
2020-03-15,166.1,198.6,73.96,4414,266.25
2020-03-16,168.07,195.85,68.68,4251,258.5
2020-03-17,167,184.01,64.58,4168.5,249.15
2020-03-18,166.34,174.27,56.7,3754,234
2020-03-19,174.56,189.51,58.62,4333,264.4
2020-03-20,176.26,195.69,64.32,4472.5,287.75
2020-03-21,176.26,195.69,64.32,4472.5,287.75
2020-03-22,176.26,195.69,64.32,4472.5,287.75
2020-03-23,168.35,183.37,62.7,4175.5,274
2020-03-24,177.95,192.64,68.42,4494,298.5
2020-03-25,180.2,188.08,72.68,4590,304.75
2020-03-26,181.5,188.07,70.6,4700,316.2
2020-03-27,174.5,180.38,66.78,4430,302.8
2020-03-28,174.5,180.38,66.78,4430,302.8
2020-03-29,174.5,180.38,66.78,4430,302.8
2020-03-30,176.44,183,65.48,4459,301
2020-03-31,181.41,187.21,68.38,4715,314.35
2020-04-01,180.06,184.78,68,4674.5,321
2020-04-02,187.04,186.95,68.8,5050,340.5
2020-04-03,189.77,185.64,69.86,5204.5,345
2020-04-04,189.77,185.64,69.86,5204.5,345
2020-04-05,189.77,185.64,69.86,5204.5,345
2020-04-06,191.1,190.7,72.72,5163,343
2020-04-07,191.22,197.63,75.82,5118,339.5
2020-04-08,194.11,200.29,77,5140,341.5
